count,holiday,workingday,temp,humidity,windspeed,hour,year,Clear,Mist,LightSnow,HeavyRain,spring,summer,fall,winter
2,1,0,7.380,43,12.998,3,2011,0,1,0,0,1,0,0,0
3,1,0,7.380,43,8.998,4,2011,0,1,0,0,1,0,0,0
1,1,0,7.380,43,11.001,5,2011,0,1,0,0,1,0,0,0
5,1,0,7.380,43,12.998,6,2011,0,1,0,0,1,0,0,0
13,1,0,6.560,50,8.998,7,2011,0,1,0,0,1,0,0,0
33,1,0,6.560,47,15.001,8,2011,0,1,0,0,1,0,0,0
47,1,0,6.560,47,15.001,9,2011,0,1,0,0,1,0,0,0
57,1,0,6.560,50,16.998,10,2011,0,1,0,0,1,0,0,0
64,1,0,6.560,55,12.998,11,2011,0,1,0,0,1,0,0,0
80,1,0,7.380,47,8.998,12,2011,0,1,0,0,1,0,0,0
93,1,0,7.380,47,8.998,13,2011,0,1,0,0,1,0,0,0
86,1,0,7.380,43,7.002,14,2011,0,1,0,0,1,0,0,0
93,1,0,8.200,47,11.001,15,2011,0,1,0,0,1,0,0,0
82,1,0,8.200,47,11.001,16,2011,0,1,0,0,1,0,0,0
71,1,0,8.200,51,12.998,17,2011,1,0,0,0,1,0,0,0
92,1,0,7.380,55,16.998,18,2011,0,1,0,0,1,0,0,0
60,1,0,7.380,59,12.998,19,2011,0,0,1,0,1,0,0,0
33,1,0,6.560,80,12.998,20,2011,0,0,1,0,1,0,0,0
27,1,0,6.560,80,12.998,21,2011,0,0,1,0,1,0,0,0
13,1,0,5.740,93,16.998,22,2011,0,0,1,0,1,0,0,0
4,1,0,6.560,86,19.001,23,2011,0,0,1,0,1,0,0,0
3,0,1,8.200,86,22.003,12,2011,0,1,0,0,1,0,0,0
22,0,1,8.200,86,15.001,13,2011,0,1,0,0,1,0,0,0
28,0,1,9.020,80,11.001,14,2011,0,1,0,0,1,0,0,0
35,0,1,9.020,87,11.001,15,2011,0,1,0,0,1,0,0,0
61,0,1,9.020,87,12.998,16,2011,0,1,0,0,1,0,0,0
125,0,1,9.020,82,12.998,17,2011,0,1,0,0,1,0,0,0
133,0,1,9.020,80,11.001,18,2011,0,1,0,0,1,0,0,0
99,0,1,9.020,80,8.998,19,2011,0,1,0,0,1,0,0,0
83,0,1,9.020,87,0.000,20,2011,0,1,0,0,1,0,0,0
41,0,1,9.020,93,7.002,21,2011,0,1,0,0,1,0,0,0
33,0,1,9.020,93,6.003,22,2011,0,1,0,0,1,0,0,0
20,0,1,9.020,93,0.000,23,2011,0,1,0,0,1,0,0,0
3,0,1,9.020,93,0.000,0,2011,0,1,0,0,1,0,0,0
7,0,1,9.020,93,8.998,1,2011,0,0,1,0,1,0,0,0
3,0,1,9.020,93,8.998,2,2011,0,0,1,0,1,0,0,0
2,0,1,9.020,93,8.998,4,2011,0,0,1,0,1,0,0,0
7,0,1,9.020,93,6.003,5,2011,0,1,0,0,1,0,0,0
32,0,1,9.020,93,6.003,6,2011,0,1,0,0,1,0,0,0
90,0,1,9.840,92,7.002,7,2011,0,1,0,0,1,0,0,0
197,0,1,9.840,93,7.002,8,2011,0,1,0,0,1,0,0,0
109,0,1,9.840,93,7.002,9,2011,0,1,0,0,1,0,0,0
47,0,1,10.660,93,8.998,10,2011,0,1,0,0,1,0,0,0
52,0,1,11.480,87,6.003,11,2011,0,1,0,0,1,0,0,0
70,0,1,12.300,81,6.003,12,2011,0,1,0,0,1,0,0,0
78,0,1,16.400,62,19.001,13,2011,1,0,0,0,1,0,0,0
75,0,1,16.400,58,16.998,14,2011,1,0,0,0,1,0,0,0
82,0,1,16.400,54,19.001,15,2011,1,0,0,0,1,0,0,0
104,0,1,15.580,58,26.003,16,2011,1,0,0,0,1,0,0,0
197,0,1,14.760,57,22.003,17,2011,1,0,0,0,1,0,0,0
161,0,1,13.940,61,19.001,18,2011,1,0,0,0,1,0,0,0
112,0,1,13.120,57,27.999,19,2011,1,0,0,0,1,0,0,0
76,0,1,13.120,49,20.000,20,2011,1,0,0,0,1,0,0,0
59,0,1,13.120,49,27.999,21,2011,1,0,0,0,1,0,0,0
59,0,1,12.300,52,11.001,22,2011,1,0,0,0,1,0,0,0
28,0,1,12.300,52,31.001,23,2011,1,0,0,0,1,0,0,0
8,0,1,6.560,64,7.002,0,2011,0,1,0,0,1,0,0,0
3,0,1,6.560,69,7.002,1,2011,0,1,0,0,1,0,0,0
2,0,1,6.560,69,0.000,2,2011,0,1,0,0,1,0,0,0
2,0,1,6.560,69,0.000,3,2011,0,1,0,0,1,0,0,0
3,0,1,5.740,93,0.000,5,2011,0,0,1,0,1,0,0,0
22,0,1,5.740,93,0.000,6,2011,0,0,1,0,1,0,0,0
52,0,1,6.560,93,0.000,7,2011,0,0,1,0,1,0,0,0
135,0,1,6.560,93,0.000,8,2011,0,0,1,0,1,0,0,0
116,0,1,6.560,93,0.000,9,2011,0,1,0,0,1,0,0,0
47,0,1,6.560,93,0.000,10,2011,0,1,0,0,1,0,0,0
51,0,1,7.380,86,0.000,11,2011,0,1,0,0,1,0,0,0
55,0,1,8.200,86,0.000,12,2011,0,1,0,0,1,0,0,0
52,0,1,8.200,86,0.000,13,2011,0,1,0,0,1,0,0,0
54,0,1,9.020,80,6.003,14,2011,0,1,0,0,1,0,0,0
52,0,1,9.840,75,0.000,15,2011,0,1,0,0,1,0,0,0
64,0,1,9.840,75,8.998,16,2011,0,1,0,0,1,0,0,0
176,0,1,9.840,75,0.000,17,2011,0,1,0,0,1,0,0,0
168,0,1,9.840,81,7.002,18,2011,0,1,0,0,1,0,0,0
108,0,1,9.840,81,8.998,19,2011,0,1,0,0,1,0,0,0
74,0,1,9.020,87,8.998,20,2011,0,1,0,0,1,0,0,0
64,0,1,9.020,87,8.998,21,2011,0,1,0,0,1,0,0,0
36,0,1,9.020,87,6.003,22,2011,0,1,0,0,1,0,0,0
16,0,1,8.200,93,12.998,23,2011,0,0,1,0,1,0,0,0
2,0,1,9.020,93,7.002,0,2011,0,0,1,0,1,0,0,0
3,0,1,9.020,93,12.998,1,2011,0,0,1,0,1,0,0,0
4,0,1,9.020,93,8.998,2,2011,0,0,1,0,1,0,0,0
1,0,1,9.020,93,8.998,3,2011,0,0,1,0,1,0,0,0
1,0,1,9.020,93,19.001,4,2011,0,0,1,0,1,0,0,0
3,0,1,9.020,93,7.002,5,2011,0,0,1,0,1,0,0,0
18,0,1,9.020,93,7.002,6,2011,0,0,1,0,1,0,0,0
49,0,1,9.020,93,15.001,7,2011,0,0,1,0,1,0,0,0
155,0,1,9.020,93,15.001,8,2011,0,0,1,0,1,0,0,0
123,0,1,9.840,93,6.003,9,2011,0,1,0,0,1,0,0,0
61,0,1,9.020,100,0.000,10,2011,0,1,0,0,1,0,0,0
52,0,1,9.840,93,12.998,11,2011,0,1,0,0,1,0,0,0
64,0,1,9.840,93,15.001,12,2011,0,1,0,0,1,0,0,0
75,0,1,13.940,93,11.001,13,2011,1,0,0,0,1,0,0,0
63,0,1,15.580,82,26.003,14,2011,1,0,0,0,1,0,0,0
76,0,1,15.580,76,22.003,15,2011,1,0,0,0,1,0,0,0
103,0,1,14.760,71,20.000,16,2011,1,0,0,0,1,0,0,0
190,0,1,14.760,53,35.001,17,2011,1,0,0,0,1,0,0,0
182,0,1,13.940,42,36.997,18,2011,1,0,0,0,1,0,0,0
91,0,1,11.480,45,32.998,19,2011,1,0,0,0,1,0,0,0
75,0,1,9.840,48,36.997,20,2011,1,0,0,0,1,0,0,0
63,0,1,9.020,47,22.003,21,2011,1,0,0,0,1,0,0,0
40,0,1,9.020,44,16.998,22,2011,1,0,0,0,1,0,0,0
32,0,1,8.200,44,30.003,23,2011,1,0,0,0,1,0,0,0
12,0,1,8.200,40,30.003,0,2011,1,0,0,0,1,0,0,0
5,0,1,8.200,44,35.001,1,2011,1,0,0,0,1,0,0,0
2,0,1,7.380,43,16.998,2,2011,1,0,0,0,1,0,0,0
1,0,1,7.380,43,16.998,3,2011,1,0,0,0,1,0,0,0
2,0,1,6.560,50,20.000,5,2011,1,0,0,0,1,0,0,0
39,0,1,6.560,43,23.999,6,2011,1,0,0,0,1,0,0,0
87,0,1,5.740,50,22.003,7,2011,1,0,0,0,1,0,0,0
188,0,1,5.740,50,23.999,8,2011,1,0,0,0,1,0,0,0
133,0,1,6.560,47,20.000,9,2011,1,0,0,0,1,0,0,0
52,0,1,7.380,43,22.003,10,2011,1,0,0,0,1,0,0,0
64,0,1,7.380,43,30.003,11,2011,1,0,0,0,1,0,0,0
69,0,1,8.200,40,23.999,12,2011,1,0,0,0,1,0,0,0
51,0,1,8.200,40,27.999,13,2011,1,0,0,0,1,0,0,0
47,0,1,9.020,37,26.003,14,2011,1,0,0,0,1,0,0,0
60,0,1,9.020,37,22.003,15,2011,1,0,0,0,1,0,0,0
78,0,1,9.020,37,16.998,16,2011,1,0,0,0,1,0,0,0
175,0,1,8.200,40,12.998,17,2011,1,0,0,0,1,0,0,0
147,0,1,8.200,40,11.001,18,2011,1,0,0,0,1,0,0,0
96,0,1,8.200,40,0.000,19,2011,1,0,0,0,1,0,0,0
109,0,1,8.200,47,6.003,20,2011,1,0,0,0,1,0,0,0
54,0,1,7.380,55,7.002,21,2011,1,0,0,0,1,0,0,0
41,0,1,7.380,51,6.003,22,2011,1,0,0,0,1,0,0,0
38,0,1,8.200,47,7.002,23,2011,1,0,0,0,1,0,0,0
13,0,1,8.200,44,0.000,0,2011,0,1,0,0,1,0,0,0
7,0,1,6.560,59,0.000,1,2011,0,1,0,0,1,0,0,0
1,0,1,5.740,63,7.002,2,2011,0,1,0,0,1,0,0,0
1,0,1,5.740,63,7.002,3,2011,0,1,0,0,1,0,0,0
7,0,1,5.740,63,8.998,5,2011,0,1,0,0,1,0,0,0
28,0,1,6.560,55,0.000,6,2011,0,1,0,0,1,0,0,0
87,0,1,5.740,59,0.000,7,2011,1,0,0,0,1,0,0,0
220,0,1,5.740,74,8.998,8,2011,1,0,0,0,1,0,0,0
127,0,1,6.560,80,8.998,9,2011,0,1,0,0,1,0,0,0
51,0,1,8.200,51,8.998,10,2011,0,1,0,0,1,0,0,0
64,0,1,9.020,51,11.001,11,2011,1,0,0,0,1,0,0,0
86,0,1,9.840,48,11.001,12,2011,0,1,0,0,1,0,0,0
82,0,1,10.660,50,15.001,13,2011,0,1,0,0,1,0,0,0
91,0,1,11.480,45,11.001,14,2011,0,1,0,0,1,0,0,0
90,0,1,11.480,48,16.998,15,2011,0,1,0,0,1,0,0,0
99,0,1,12.300,42,15.001,16,2011,0,1,0,0,1,0,0,0
205,0,1,10.660,56,8.998,17,2011,0,1,0,0,1,0,0,0
155,0,1,9.840,60,7.002,18,2011,0,1,0,0,1,0,0,0
103,0,1,9.840,65,8.998,19,2011,0,1,0,0,1,0,0,0
71,0,1,9.840,65,11.001,20,2011,0,1,0,0,1,0,0,0
43,0,1,9.840,70,11.001,21,2011,0,1,0,0,1,0,0,0
46,0,1,9.840,65,11.001,22,2011,0,1,0,0,1,0,0,0
31,0,1,9.840,70,8.998,23,2011,0,1,0,0,1,0,0,0
39,0,0,9.840,70,11.001,0,2011,0,1,0,0,1,0,0,0
18,0,0,9.840,65,11.001,1,2011,0,1,0,0,1,0,0,0
17,0,0,9.840,75,11.001,2,2011,0,1,0,0,1,0,0,0
11,0,0,9.840,75,11.001,3,2011,0,1,0,0,1,0,0,0
8,0,0,9.020,93,8.998,4,2011,0,0,1,0,1,0,0,0
9,0,0,8.200,100,6.003,5,2011,0,0,1,0,1,0,0,0
4,0,0,8.200,100,0.000,6,2011,0,0,1,0,1,0,0,0
4,0,0,9.020,93,6.003,7,2011,0,0,1,0,1,0,0,0
10,0,0,8.200,100,6.003,8,2011,0,0,1,0,1,0,0,0
20,0,0,8.200,100,6.003,9,2011,0,0,1,0,1,0,0,0
34,0,0,8.200,100,8.998,10,2011,0,0,1,0,1,0,0,0
47,0,0,9.020,100,8.998,11,2011,0,0,1,0,1,0,0,0
52,0,0,9.020,100,11.001,12,2011,0,0,1,0,1,0,0,0
72,0,0,9.020,100,11.001,13,2011,0,0,1,0,1,0,0,0
55,0,0,9.020,100,0.000,14,2011,0,0,1,0,1,0,0,0
60,0,0,9.020,100,0.000,15,2011,0,0,1,0,1,0,0,0
71,0,0,9.020,100,8.998,16,2011,0,0,1,0,1,0,0,0
78,0,0,9.840,100,19.001,17,2011,0,1,0,0,1,0,0,0
83,0,0,11.480,93,30.003,18,2011,0,1,0,0,1,0,0,0
84,0,0,11.480,93,30.003,19,2011,0,1,0,0,1,0,0,0
69,0,0,12.300,87,16.998,20,2011,1,0,0,0,1,0,0,0
56,0,0,10.660,100,12.998,21,2011,1,0,0,0,1,0,0,0
45,0,0,10.660,93,8.998,22,2011,1,0,0,0,1,0,0,0
59,0,0,10.660,93,15.001,23,2011,1,0,0,0,1,0,0,0
39,0,0,10.660,70,12.998,0,2011,1,0,0,0,1,0,0,0
44,0,0,10.660,65,27.999,1,2011,1,0,0,0,1,0,0,0
20,0,0,10.660,60,22.003,2,2011,1,0,0,0,1,0,0,0
13,0,0,10.660,60,6.003,3,2011,1,0,0,0,1,0,0,0
2,0,0,10.660,60,23.999,4,2011,1,0,0,0,1,0,0,0
1,0,0,10.660,60,15.001,5,2011,1,0,0,0,1,0,0,0
1,0,0,10.660,60,15.001,6,2011,1,0,0,0,1,0,0,0
8,0,0,9.840,65,11.001,7,2011,1,0,0,0,1,0,0,0
23,0,0,9.840,65,7.002,8,2011,1,0,0,0,1,0,0,0
45,0,0,11.480,56,7.002,9,2011,1,0,0,0,1,0,0,0
89,0,0,12.300,52,16.998,10,2011,1,0,0,0,1,0,0,0
117,0,0,13.120,49,16.998,11,2011,1,0,0,0,1,0,0,0
174,0,0,13.940,46,0.000,12,2011,1,0,0,0,1,0,0,0
182,0,0,13.940,46,0.000,13,2011,1,0,0,0,1,0,0,0
161,0,0,13.940,46,6.003,14,2011,1,0,0,0,1,0,0,0
182,0,0,13.940,46,6.003,15,2011,1,0,0,0,1,0,0,0
157,0,0,13.940,49,7.002,16,2011,1,0,0,0,1,0,0,0
121,0,0,13.940,46,0.000,17,2011,1,0,0,0,1,0,0,0
78,0,0,12.300,56,11.001,18,2011,1,0,0,0,1,0,0,0
21,0,0,11.480,61,8.998,19,2011,1,0,0,0,1,0,0,0
26,0,0,11.480,61,7.002,20,2011,1,0,0,0,1,0,0,0
27,0,0,10.660,60,0.000,21,2011,1,0,0,0,1,0,0,0
62,0,0,10.660,60,0.000,22,2011,1,0,0,0,1,0,0,0
30,0,0,9.840,65,0.000,23,2011,1,0,0,0,1,0,0,0
15,0,1,9.840,65,0.000,0,2011,1,0,0,0,1,0,0,0
5,0,1,9.020,75,0.000,1,2011,1,0,0,0,1,0,0,0
3,0,1,8.200,80,0.000,2,2011,1,0,0,0,1,0,0,0
1,0,1,8.200,86,0.000,3,2011,1,0,0,0,1,0,0,0
2,0,1,8.200,86,0.000,4,2011,1,0,0,0,1,0,0,0
10,0,1,8.200,86,0.000,5,2011,1,0,0,0,1,0,0,0
30,0,1,7.380,93,0.000,6,2011,1,0,0,0,1,0,0,0
95,0,1,7.380,86,0.000,7,2011,1,0,0,0,1,0,0,0
230,0,1,6.560,100,0.000,8,2011,0,1,0,0,1,0,0,0
118,0,1,9.020,80,0.000,9,2011,1,0,0,0,1,0,0,0
55,0,1,9.840,75,7.002,10,2011,1,0,0,0,1,0,0,0
47,0,1,12.300,65,6.003,11,2011,1,0,0,0,1,0,0,0
66,0,1,13.120,62,0.000,12,2011,0,1,0,0,1,0,0,0
64,0,1,14.760,57,6.003,13,2011,0,1,0,0,1,0,0,0
60,0,1,14.760,57,6.003,14,2011,0,1,0,0,1,0,0,0
50,0,1,15.580,54,6.003,15,2011,0,1,0,0,1,0,0,0
114,0,1,14.760,57,8.998,16,2011,0,1,0,0,1,0,0,0
216,0,1,13.120,70,11.001,17,2011,0,1,0,0,1,0,0,0
175,0,1,13.940,66,8.998,18,2011,0,1,0,0,1,0,0,0
128,0,1,13.120,70,0.000,19,2011,0,1,0,0,1,0,0,0
88,0,1,13.120,70,7.002,20,2011,0,1,0,0,1,0,0,0
78,0,1,13.120,70,0.000,21,2011,1,0,0,0,1,0,0,0
37,0,1,11.480,81,6.003,22,2011,1,0,0,0,1,0,0,0
25,0,1,12.300,81,0.000,23,2011,0,1,0,0,1,0,0,0
10,0,1,11.480,87,0.000,0,2011,0,1,0,0,1,0,0,0
4,0,1,11.480,87,0.000,1,2011,0,1,0,0,1,0,0,0
2,0,1,10.660,93,7.002,2,2011,0,1,0,0,1,0,0,0
1,0,1,11.480,93,11.001,3,2011,0,0,1,0,1,0,0,0
3,0,1,10.660,93,11.001,4,2011,1,0,0,0,1,0,0,0
2,0,1,10.660,81,22.003,5,2011,1,0,0,0,1,0,0,0
39,0,1,10.660,70,22.003,6,2011,1,0,0,0,1,0,0,0
100,0,1,9.840,65,27.999,7,2011,1,0,0,0,1,0,0,0
243,0,1,9.840,56,32.998,8,2011,1,0,0,0,1,0,0,0
135,0,1,9.840,52,32.998,9,2011,1,0,0,0,1,0,0,0
48,0,1,9.020,47,36.997,10,2011,1,0,0,0,1,0,0,0
50,0,1,9.020,47,31.001,11,2011,1,0,0,0,1,0,0,0
65,0,1,9.840,38,32.998,12,2011,1,0,0,0,1,0,0,0
50,0,1,9.840,32,30.003,13,2011,0,1,0,0,1,0,0,0
64,0,1,9.020,37,27.999,14,2011,1,0,0,0,1,0,0,0
51,0,1,9.020,35,26.003,15,2011,1,0,0,0,1,0,0,0
83,0,1,9.020,35,35.001,16,2011,1,0,0,0,1,0,0,0
176,0,1,9.020,32,39.001,17,2011,1,0,0,0,1,0,0,0
152,0,1,8.200,32,26.003,18,2011,1,0,0,0,1,0,0,0
101,0,1,6.560,40,31.001,19,2011,1,0,0,0,1,0,0,0
56,0,1,6.560,40,22.003,20,2011,1,0,0,0,1,0,0,0
54,0,1,5.740,33,31.001,21,2011,1,0,0,0,1,0,0,0
29,0,1,4.920,33,23.999,22,2011,1,0,0,0,1,0,0,0
12,0,1,4.920,33,22.003,23,2011,1,0,0,0,1,0,0,0
17,0,1,4.100,36,23.999,0,2011,1,0,0,0,1,0,0,0
7,0,1,4.100,36,15.001,1,2011,1,0,0,0,1,0,0,0
3,0,1,3.280,38,19.001,2,2011,1,0,0,0,1,0,0,0
2,0,1,2.460,45,8.998,3,2011,1,0,0,0,1,0,0,0
7,0,1,2.460,45,7.002,5,2011,1,0,0,0,1,0,0,0
43,0,1,2.460,45,0.000,6,2011,1,0,0,0,1,0,0,0
99,0,1,2.460,49,7.002,7,2011,1,0,0,0,1,0,0,0
199,0,1,4.100,42,0.000,8,2011,1,0,0,0,1,0,0,0
123,0,1,4.920,39,11.001,9,2011,1,0,0,0,1,0,0,0
59,0,1,5.740,36,0.000,10,2011,1,0,0,0,1,0,0,0
41,0,1,5.740,43,11.001,11,2011,0,1,0,0,1,0,0,0
61,0,1,7.380,40,15.001,12,2011,0,1,0,0,1,0,0,0
69,0,1,7.380,40,16.998,13,2011,1,0,0,0,1,0,0,0
58,0,1,8.200,34,20.000,14,2011,1,0,0,0,1,0,0,0
64,0,1,8.200,34,19.001,15,2011,0,1,0,0,1,0,0,0
79,0,1,8.200,37,16.998,16,2011,0,1,0,0,1,0,0,0
166,0,1,8.200,34,16.998,17,2011,0,1,0,0,1,0,0,0
170,0,1,7.380,47,20.000,18,2011,0,1,0,0,1,0,0,0
88,0,1,5.740,86,16.998,19,2011,0,0,1,0,1,0,0,0
84,0,1,5.740,86,11.001,20,2011,0,0,1,0,1,0,0,0
83,0,1,5.740,86,11.001,21,2011,0,1,0,0,1,0,0,0
46,0,1,6.560,80,11.001,22,2011,0,0,1,0,1,0,0,0
37,0,1,6.560,80,12.998,23,2011,0,0,1,0,1,0,0,0
16,0,1,5.740,86,12.998,0,2011,0,0,1,0,1,0,0,0
7,0,1,5.740,80,8.998,1,2011,0,0,1,0,1,0,0,0
3,0,1,5.740,80,8.998,2,2011,0,0,1,0,1,0,0,0
1,0,1,5.740,59,15.001,4,2011,0,1,0,0,1,0,0,0
6,0,1,4.920,50,15.001,5,2011,0,1,0,0,1,0,0,0
26,0,1,4.920,54,19.001,6,2011,0,1,0,0,1,0,0,0
99,0,1,4.100,50,27.999,7,2011,1,0,0,0,1,0,0,0
178,0,1,4.100,49,22.003,8,2011,1,0,0,0,1,0,0,0
122,0,1,4.920,42,23.999,9,2011,1,0,0,0,1,0,0,0
35,0,1,4.920,42,20.000,10,2011,1,0,0,0,1,0,0,0
45,0,1,5.740,39,23.999,11,2011,1,0,0,0,1,0,0,0
69,0,1,6.560,34,26.003,12,2011,1,0,0,0,1,0,0,0
62,0,1,7.380,29,20.000,13,2011,1,0,0,0,1,0,0,0
48,0,1,8.200,27,19.001,14,2011,1,0,0,0,1,0,0,0
50,0,1,8.200,25,16.998,15,2011,1,0,0,0,1,0,0,0
80,0,1,8.200,27,20.000,16,2011,1,0,0,0,1,0,0,0
165,0,1,7.380,26,12.998,17,2011,1,0,0,0,1,0,0,0
160,0,1,6.560,28,8.998,18,2011,1,0,0,0,1,0,0,0
112,0,1,5.740,28,7.002,19,2011,1,0,0,0,1,0,0,0
97,0,1,5.740,31,6.003,20,2011,1,0,0,0,1,0,0,0
72,0,1,5.740,39,0.000,21,2011,1,0,0,0,1,0,0,0
51,0,1,4.920,39,0.000,22,2011,1,0,0,0,1,0,0,0
34,0,1,4.920,42,7.002,23,2011,1,0,0,0,1,0,0,0
14,0,1,4.100,49,7.002,0,2011,1,0,0,0,1,0,0,0
7,0,1,4.100,54,6.003,1,2011,1,0,0,0,1,0,0,0
3,0,1,4.100,54,6.003,2,2011,1,0,0,0,1,0,0,0
4,0,1,3.280,63,6.003,5,2011,1,0,0,0,1,0,0,0
24,0,1,4.100,68,0.000,6,2011,1,0,0,0,1,0,0,0
74,0,1,3.280,73,0.000,7,2011,1,0,0,0,1,0,0,0
216,0,1,4.100,74,11.001,8,2011,1,0,0,0,1,0,0,0
140,0,1,4.920,74,15.001,9,2011,1,0,0,0,1,0,0,0
44,0,1,5.740,69,12.998,10,2011,1,0,0,0,1,0,0,0
64,0,1,9.020,47,8.998,11,2011,1,0,0,0,1,0,0,0
71,0,1,9.020,47,8.998,12,2011,1,0,0,0,1,0,0,0
110,0,1,9.840,35,12.998,13,2011,1,0,0,0,1,0,0,0
84,0,1,12.300,26,16.998,14,2011,1,0,0,0,1,0,0,0
74,0,1,13.120,21,11.001,15,2011,1,0,0,0,1,0,0,0
125,0,1,12.300,28,12.998,16,2011,1,0,0,0,1,0,0,0
211,0,1,12.300,24,0.000,17,2011,1,0,0,0,1,0,0,0
174,0,1,11.480,28,0.000,18,2011,1,0,0,0,1,0,0,0
101,0,1,10.660,33,0.000,19,2011,1,0,0,0,1,0,0,0
63,0,1,9.020,55,8.998,20,2011,1,0,0,0,1,0,0,0
47,0,1,8.200,59,8.998,21,2011,1,0,0,0,1,0,0,0
43,0,1,8.200,64,6.003,22,2011,1,0,0,0,1,0,0,0
53,0,1,7.380,69,0.000,23,2011,1,0,0,0,1,0,0,0
30,0,0,6.560,69,6.003,0,2011,1,0,0,0,1,0,0,0
24,0,0,5.740,86,0.000,1,2011,1,0,0,0,1,0,0,0
15,0,0,5.740,80,0.000,2,2011,1,0,0,0,1,0,0,0
10,0,0,4.920,80,0.000,3,2011,1,0,0,0,1,0,0,0
4,0,0,4.920,74,6.003,4,2011,1,0,0,0,1,0,0,0
1,0,0,4.920,74,6.003,5,2011,1,0,0,0,1,0,0,0
2,0,0,4.920,93,12.998,6,2011,1,0,0,0,1,0,0,0
11,0,0,4.920,80,7.002,7,2011,1,0,0,0,1,0,0,0
30,0,0,5.740,86,8.998,8,2011,1,0,0,0,1,0,0,0
43,0,0,6.560,64,8.998,9,2011,1,0,0,0,1,0,0,0
84,0,0,9.020,41,16.998,10,2011,1,0,0,0,1,0,0,0
114,0,0,12.300,28,22.003,11,2011,1,0,0,0,1,0,0,0
120,0,0,12.300,39,31.001,12,2011,1,0,0,0,1,0,0,0
135,0,0,12.300,39,27.999,13,2011,1,0,0,0,1,0,0,0
120,0,0,13.940,31,19.001,14,2011,1,0,0,0,1,0,0,0
174,0,0,13.940,29,27.999,15,2011,1,0,0,0,1,0,0,0
145,0,0,13.940,29,27.999,16,2011,1,0,0,0,1,0,0,0
137,0,0,13.120,31,35.001,17,2011,1,0,0,0,1,0,0,0
64,0,0,11.480,38,22.003,18,2011,1,0,0,0,1,0,0,0
41,0,0,11.480,38,11.001,19,2011,1,0,0,0,1,0,0,0
40,0,0,10.660,41,15.001,20,2011,1,0,0,0,1,0,0,0
51,0,0,10.660,41,0.000,21,2011,1,0,0,0,1,0,0,0
45,0,0,9.840,44,6.003,22,2011,1,0,0,0,1,0,0,0
32,0,0,9.020,51,8.998,23,2011,1,0,0,0,1,0,0,0
39,0,0,8.200,64,7.002,0,2011,1,0,0,0,1,0,0,0
24,0,0,8.200,59,6.003,1,2011,1,0,0,0,1,0,0,0
20,0,0,8.200,75,6.003,2,2011,0,1,0,0,1,0,0,0
12,0,0,8.200,69,7.002,3,2011,0,1,0,0,1,0,0,0
2,0,0,8.200,69,11.001,4,2011,0,1,0,0,1,0,0,0
5,0,0,8.200,69,8.998,6,2011,0,1,0,0,1,0,0,0
3,0,0,9.020,55,0.000,7,2011,0,1,0,0,1,0,0,0
12,0,0,9.020,64,12.998,8,2011,0,1,0,0,1,0,0,0
47,0,0,9.840,60,15.001,9,2011,0,1,0,0,1,0,0,0
105,0,0,12.300,45,22.003,10,2011,1,0,0,0,1,0,0,0
112,0,0,13.120,39,30.003,11,2011,1,0,0,0,1,0,0,0
152,0,0,14.760,32,31.001,12,2011,1,0,0,0,1,0,0,0
154,0,0,15.580,29,23.999,13,2011,1,0,0,0,1,0,0,0
161,0,0,16.400,30,27.999,14,2011,0,1,0,0,1,0,0,0
162,0,0,16.400,30,20.000,15,2011,0,1,0,0,1,0,0,0
134,0,0,17.220,28,22.003,16,2011,0,1,0,0,1,0,0,0
125,0,0,17.220,28,22.003,17,2011,1,0,0,0,1,0,0,0
95,0,0,16.400,32,20.000,18,2011,1,0,0,0,1,0,0,0
61,0,0,16.400,35,19.001,19,2011,1,0,0,0,1,0,0,0
47,0,0,16.400,35,22.003,20,2011,1,0,0,0,1,0,0,0
51,0,0,16.400,35,23.999,21,2011,1,0,0,0,1,0,0,0
36,0,0,16.400,35,20.000,22,2011,1,0,0,0,1,0,0,0
30,0,0,16.400,35,23.999,23,2011,1,0,0,0,1,0,0,0
11,0,1,15.580,37,23.999,0,2011,1,0,0,0,1,0,0,0
7,0,1,15.580,37,23.999,1,2011,1,0,0,0,1,0,0,0
2,0,1,14.760,40,20.000,2,2011,1,0,0,0,1,0,0,0
2,0,1,13.940,46,15.001,3,2011,1,0,0,0,1,0,0,0
2,0,1,13.120,53,19.001,4,2011,1,0,0,0,1,0,0,0
3,0,1,13.120,53,19.001,5,2011,1,0,0,0,1,0,0,0
26,0,1,13.940,46,20.000,6,2011,1,0,0,0,1,0,0,0
98,0,1,13.940,46,20.000,7,2011,1,0,0,0,1,0,0,0
256,0,1,15.580,40,31.001,8,2011,1,0,0,0,1,0,0,0
130,0,1,16.400,37,26.003,9,2011,1,0,0,0,1,0,0,0
55,0,1,18.040,33,15.001,10,2011,1,0,0,0,1,0,0,0
53,0,1,21.320,23,16.998,11,2011,1,0,0,0,1,0,0,0
126,0,1,22.960,22,30.003,12,2011,1,0,0,0,1,0,0,0
120,0,1,23.780,19,26.003,13,2011,1,0,0,0,1,0,0,0
90,0,1,24.600,15,32.998,14,2011,1,0,0,0,1,0,0,0
90,0,1,22.960,21,43.999,15,2011,1,0,0,0,1,0,0,0
